URL,zimu_num,shuzi,zifu_num,url_T_num,inner,out,sum,bili,req_type_num,hanjian_host_num,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.cztv.com,14,0,5,0,121,32,153,0.790849673,7,1,0,0,8,0,0,0,0,0,3
http://www.ludashi.com,17,0,5,0,13,20,33,0.393939394,6,1,0,0,3,0,0,0,0,0,2
http://www.170mv.com,12,3,5,0,40,4,44,0.909090909,4,0,0,0,2,0,0,0,0,0,0
http://www.100sp.com,12,3,5,0,25,4,29,0.862068966,6,3,0,0,1,0,0,0,0,0,1
http://www.wxb.com,13,0,5,0,1,12,13,0.076923077,6,2,0,0,1,0,0,0,0,0,1
http://www.feiren.com,16,0,5,0,66,3,69,0.956521739,3,1,10,0,0,0,0,0,0,0,0
http://www.yuemei.com,16,0,5,0,107,4,111,0.963963964,3,0,0,0,1,0,0,0,0,0,1
http://www.61learn.com,15,2,5,0,121,2,123,0.983739837,3,1,0,0,1,2,0,0,0,0,0
http://www.baidupan.com,18,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
http://www.zzidc.com,15,0,5,0,99,11,110,0.9,4,0,0,0,37,0,0,0,0,0,15
http://www.51pptmoban.com,18,2,5,0,88,47,135,0.651851852,5,0,0,0,0,0,0,0,0,0,0
http://www.yeshen.com,16,0,5,0,26,52,78,0.333333333,4,0,0,1,1,3,0,0,0,0,0
http://www.drivergenius.com,22,0,5,0,38,12,50,0.76,4,0,0,0,4,0,0,0,0,0,4
http://www.mathtype.cn,17,0,5,0,4,103,107,0.037383178,11,4,-1,-1,-1,-1,-1,-1,-1,-1,-1
