url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.syes.eu,0,1,0,0,0,0,0,0,0
http://www.imagerieduroc.com,0,0,0,0,0,0,0,0,0
http://www.summonerswarskyarena.info,0,0,4,0,0,0,0,0,1
http://www.cc-isobus.com,0,0,0,0,0,0,0,0,0
http://www.blinkgroup.com,0,0,0,0,0,0,0,0,0
http://www.keyfuture.com,0,0,1,0,0,0,0,0,0
http://www.prowoodsrl.it,0,0,4,0,0,0,0,0,0
http://www.screenshot-saves.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.earthcontrolsys.com,0,0,0,0,0,0,0,0,0
http://www.lunaticjazz.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.smartscan.ro,2,0,1,0,0,0,0,0,0
http://www.up.dnpequipment.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.skidki-yuga.ru,0,0,1,0,0,0,0,0,0
http://www.kfc.i.illuminationes.com,0,0,0,0,0,0,0,0,0
http://www.c11n4.i.teaserguide.com,0,0,1,0,0,0,0,0,0
http://www.putevka-volgograd.ru,0,0,0,0,2,0,0,0,0
http://www.googlescrn.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.1-atraffickim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.10-trafficimj.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.11-atraasikim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.12-tgaffickvcmb.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.13-ctscfficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.14-traffgficimhd.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.15-etrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.16-taficimf.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.actiagroup.com,6,0,0,3,0,0,0,0,0
http://www.importkauf.ch,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.lambrusco.it,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.megatron.ch,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.imagerieduroc.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.cc-isobus.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.prowoodsrl.it,0,0,0,0,0,0,0,0,0
http://www.17-gtrahgficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.18-trafdsfgficimg.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.19-itraaffifm.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.2-traffickimb.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.20-trafficidmj.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.21-tdsrafficimf.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.22-gyudrafasicim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.24-ibczafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.25-trafbvicimj.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.3-ctrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.4-trafficimd.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.5-etrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.6-trafficimf.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.7-gtrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.8-trafficimg.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.9-itrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.a-atraffickim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.b-traffickimb.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.c-ctrafficim.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.d-trafficimd.tf,-1,-1,-1,-1,-1,-1,-1,-1,-1
