url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.dbw.cn,4,0,0,0,0,0,0,0,0
http://www.bjeea.cn,0,0,1,0,0,0,0,0,0
http://www.chinamobile.com,0,1,7,0,0,0,0,0,6
http://www.yingxiong.com,0,0,1,0,0,0,0,0,0
http://www.cnkis.net,0,1,0,0,0,0,0,0,0
http://www.ydss.cn,4,2,5,0,0,0,0,0,1
http://www.shgjj.com,0,0,0,0,0,0,0,0,0
http://www.leha.com,0,0,0,0,0,0,0,0,0
http://www.caibaojian.com,0,0,17,0,0,0,0,0,1
http://www.ce.cn,0,0,3,0,0,0,0,0,1
http://www.aihami.com,2,1,2,0,2,0,0,0,1
http://www.c4dcn.com,0,0,1,0,5,0,0,0,0
http://www.gxnews.com.cn,0,0,6,0,1,0,0,0,3
http://www.chachaba.com,0,0,1,0,4,0,0,0,1
http://www.boohee.com,0,0,1,2,0,0,0,0,0
http://www.unipus.cn,10,0,0,1,1,0,0,0,0
http://www.cvte.com,0,0,0,0,0,0,0,0,0
http://www.t999.cn,3,0,0,0,0,0,0,0,0
http://www.mybank.cn,0,0,0,0,0,0,0,0,0
http://www.laomaotao.org,0,0,4,0,0,0,0,0,1
http://www.bidchance.com,2,0,7,10,0,0,0,0,6
http://www.goodgupiao.com,0,0,2,2,0,0,0,0,2
http://www.itdaan.com,0,0,0,0,0,0,0,0,0
http://www.leisu.com,0,0,0,0,0,0,0,0,0
http://www.kuaikanmanhua.com,0,0,2,0,0,0,0,0,0
http://www.ichacha.net,1,0,2,0,1,0,0,0,2
http://www.csweigou.com,0,0,1,0,0,0,0,0,1
http://www.amac.org.cn,0,0,2,3,4,0,0,0,2
http://www.travelsky.com,3,1,3,0,0,0,0,0,0
http://www.cgbchina.com.cn,0,2,2,0,1,0,0,0,2
http://www.appgrowing.cn,0,0,0,0,0,0,0,0,0
http://www.hunan.gov.cn,10,0,6,1,0,0,0,0,4
http://www.bmw.com.cn,8,0,19,0,0,0,0,0,0
http://www.baizhan.net,0,0,1,0,0,0,0,0,1
http://www.maimai.cn,0,0,1,0,0,0,0,0,1
http://www.onehourlife.com,0,0,1,0,0,0,0,0,0
http://www.hdarea.co,0,0,1,0,0,0,0,0,0
http://www.ccaonline.cn,0,0,0,2,0,0,0,0,0
http://www.ziyoufang.com,0,0,1,0,0,0,0,0,0
http://www.cnsat.net,0,0,0,0,0,0,0,0,0
http://www.gameres.com,0,0,0,1,0,0,0,0,0
http://www.xxzhushou.cn,0,0,1,0,0,0,0,0,0
http://www.ni.com,0,0,6,0,0,0,0,0,0
http://www.ip.cn,0,0,0,1,0,0,0,0,0
http://www.biqukan.com,0,0,0,0,0,0,0,0,0
http://www.carnoc.com,4,0,5,8,0,0,0,0,2
http://www.highpin.cn,0,0,0,0,0,0,0,0,0
http://www.chinapostdoctor.org.cn,4,0,1,2,0,0,0,0,1
http://www.hangzhou.com.cn,4,0,3,0,4,0,0,0,3
http://www.youxiniao.com,0,0,0,0,0,0,0,0,0
